#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
24300,48.60000000001343,-223274.89858357457,-187836.0109910039,293.7909064552606
24310,48.620000000013455,-224068.68422810582,-187952.82663222018,299.4030360797417
24320,48.64000000001348,-223962.6605464652,-187984.54995595198,298.26110357793414
24330,48.660000000013504,-223549.94545857457,-188004.8030385984,294.67176655497923
24340,48.68000000001353,-224244.48256794957,-188025.92585809284,300.2544190614141
24350,48.70000000001355,-224134.73110310582,-187995.87593241455,299.593687615594
24360,48.72000000001358,-224082.98452107457,-187931.100682856,299.7016961988982
24370,48.7400000000136,-223691.07631794957,-187987.47511387942,295.98540118002666
24380,48.760000000013626,-224307.73883874586,-188182.3256632312,299.482252516589
24390,48.78000000001365,-224551.6843953865,-188205.12595933664,301.3155625035689
24400,48.800000000013675,-223951.59406335524,-188325.86907154485,295.3398018244788
24410,48.8200000000137,-224415.898262574,-188269.93009123194,299.6526548984509
24420,48.840000000013724,-224553.9031453865,-188232.90249097964,301.1036866703822
24430,48.86000000001375,-223946.098835964,-188249.37635794736,295.9283760502948
24440,48.88000000001377,-224502.03902151086,-188283.01175794366,300.25831998524467
24450,48.9000000000138,-224318.33881775977,-188184.10137028323,299.5554063607021
24460,48.92000000001382,-224349.56879822852,-188133.75589126046,300.23167273971626
24470,48.940000000013846,-224249.43549744727,-188102.9400621018,299.6570259546557
24480,48.96000000001387,-224043.58344666602,-188185.59308788378,297.26529828715917
24490,48.980000000013895,-223938.29926697852,-188114.26741516194,296.9837798417156
24500,49.00000000001392,-223872.27436463477,-188023.22949749592,297.1911395232382
24510,49.020000000013944,-223866.01166932227,-188018.47818139096,297.17861008178147
24520,49.04000000001397,-224022.97602479102,-188078.61573972285,297.9813111379501
24530,49.06000000001399,-224259.87678449182,-188085.21621509525,299.8905169253217
24540,49.08000000001402,-223886.75666730432,-188112.63350873126,296.5700332140962
24550,49.10000000001404,-224508.50764386682,-188268.5795519821,300.43158934312237
24560,49.120000000014066,-224194.24885480432,-188166.1809385994,298.67525337201863
24570,49.14000000001409,-224075.03791730432,-188146.72462859613,297.84828039328676
24580,49.160000000014115,-224524.42121808557,-188108.17871149012,301.89324841985524
24590,49.18000000001414,-224421.24153058557,-188265.41603305133,299.7343728358344
24600,49.200000000014164,-224234.46711652307,-188266.16109522968,298.17982299961545
24610,49.22000000001419,-224416.88899152307,-188250.16668570496,299.8247081539176
24620,49.24000000001421,-224367.57209699182,-188303.97843063425,298.96976437529395
24630,49.26000000001424,-224519.10334699182,-188166.58598711743,301.36496240720106
24640,49.28000000001426,-224347.64778058557,-188092.34606417269,300.55903778725985
24650,49.300000000014286,-224194.35262321564,-188157.19851880806,298.75057852045364
24660,49.32000000001431,-224167.8745958719,-188261.35779094254,297.66758598773595
24670,49.340000000014335,-224149.7818224344,-188226.62057072995,297.8055696389644
24680,49.36000000001436,-224002.6548693094,-188227.24788923864,296.5806761859036
24690,49.380000000014384,-224181.33504509064,-188115.82214778976,298.9856749367375
24700,49.40000000001441,-223548.42610954377,-188062.65688928287,294.17955849348357
24710,49.42000000001443,-223925.08016227814,-188007.99063201877,297.75523463501065
24720,49.44000000001446,-223932.65633415314,-188021.044764033,297.7098219546429
24730,49.46000000001448,-224346.1889200881,-188218.6792134319,299.4996329093251
24740,49.480000000014506,-224156.9730997756,-188060.98224599782,299.23833937031674
24750,49.50000000001453,-224069.0510195631,-188058.9590205027,298.52623173643684
24760,49.520000000014555,-224283.4904726881,-187983.7231524369,300.92766081538446
24770,49.54000000001458,-224425.9435976881,-188003.97506994917,301.9407175436457
24780,49.560000000014604,-224224.83471096936,-187929.8350248792,300.8881367880525
24790,49.58000000001463,-224284.2961367506,-188094.70809974446,300.0142666967739
24800,49.60000000001465,-224207.6536613172,-188083.42732095765,299.4724135684808
24810,49.62000000001468,-224302.4349113172,-187921.2636908827,301.6025049554937
24820,49.6400000000147,-224282.4183097547,-187817.5824400395,302.29609086690925
24830,49.660000000014726,-223867.91451693315,-187764.2325263191,299.30209944339725
24840,49.68000000001475,-223873.4218411519,-187668.41964442364,300.1420511805609
24850,49.700000000014775,-223984.5331692769,-187638.39911998244,301.31204430708976
24860,49.7200000000148,-223480.1591458394,-187597.9959958056,297.46569245119156
24870,49.740000000014824,-223745.9032864644,-187519.59461129038,300.31868340694217
24880,49.76000000001485,-223387.66305104853,-187492.0553096364,297.577149072894
24890,49.78000000001487,-223729.46920339228,-187471.61611601198,300.5801888346019
24900,49.8000000000149,-223756.53536550165,-187477.777430068,300.7534915163766
24910,49.82000000001492,-223765.29928151728,-187384.7722122997,301.5971648959501
24920,49.840000000014946,-224025.59664479853,-187405.27876928143,303.58504778754343
24930,49.86000000001497,-223658.54098073603,-187535.64334433075,299.4613985179064
24940,49.880000000014995,-223618.8962053454,-187419.04137391923,300.0993791549787
24950,49.90000000001502,-224088.49654714228,-187433.79228221616,303.8701134089688
24960,49.920000000015044,-223391.36837331415,-187367.65609416325,298.639144830097
24970,49.94000000001507,-223804.24215261103,-187362.89058581833,302.1014043202435
24980,49.96000000001509,-223767.14059011103,-187457.05694409483,301.0131838919728
24990,49.98000000001512,-223445.57662526728,-187437.2613526003,298.5115025478783
25000,50.00000000001514,-223338.57124352548,-187363.46119340952,298.23622888397364
25010,50.020000000015166,-223463.99263024423,-187368.76602599653,299.2320036871885
25020,50.04000000001519,-223621.2248079786,-187486.40624575643,299.56022384340184
25030,50.060000000015215,-223321.06831383798,-187411.87670496025,297.6897603032963
25040,50.08000000001524,-223577.82856774423,-187376.0029600571,300.11571703078283
25050,50.100000000015264,-223444.48207952594,-187243.48360631824,300.10886002693826
25060,50.12000000001529,-223296.2677240572,-187348.6890822139,298.00799154522275
25070,50.14000000001531,-223129.78286077594,-187259.82001933642,297.3645510225397
25080,50.16000000001534,-223127.07609700644,-187163.30293986108,298.1422452324406
25090,50.18000000001536,-223086.64250325644,-186977.8171984945,299.3447378846222
25100,50.200000000015386,-223025.70856720535,-186921.060541993,299.31010793913686
25110,50.22000000001541,-223370.89704376785,-186941.3042178098,302.00392351982157
25120,50.240000000015435,-222963.43122345535,-186754.04727607023,300.17837620611317
25130,50.26000000001546,-222912.7276101741,-186856.54723184998,298.9083076886112
25140,50.280000000015484,-222913.8350320491,-186856.5313777998,298.91761972616865
25150,50.30000000001551,-223025.13337189285,-186947.3209729197,299.0876386830827
25160,50.32000000001553,-223100.6758523616,-187031.93441759434,299.012439742667
25170,50.34000000001556,-223489.11677033035,-187042.4825311664,302.14519805108233
25180,50.36000000001558,-223214.75837189285,-187022.57779191958,300.03575906293077
25190,50.380000000015606,-223177.80915314285,-187044.78951581288,299.5453106277049
25200,50.40000000001563,-223369.7373757991,-187031.545020147,301.2462071002112
25210,50.420000000015655,-223587.3897195491,-187038.00634174864,302.99699574080006
25220,50.44000000001568,-223654.6504617366,-186967.55720416986,304.13862046868405
25230,50.460000000015704,-222862.16266876785,-186927.39121570368,297.90181903654195
25240,50.48000000001573,-223183.8555398616,-186820.39766292658,301.45566007416204
25250,50.50000000001575,-223567.5840554866,-186876.85268980765,304.1687806444874
25260,50.52000000001578,-222166.0869851741,-186908.57405605563,292.2872975554481
25270,50.5400000000158,-223340.0410867366,-186782.04039528663,303.06843388573856
25280,50.560000000015826,-223297.6533914241,-186637.30380116915,303.91691355869864
25290,50.58000000001585,-223292.53376251785,-186713.2599623045,303.2447894750722
25300,50.600000000015875,-223444.43122345535,-186801.62587524578,303.7714705404855
25310,50.6200000000159,-223347.07087189285,-186978.4496587756,301.4984644994801
25320,50.640000000015924,-223207.4766336116,-186875.40353042903,301.1954780606736
25330,50.66000000001595,-223556.79352814285,-186964.24348892528,303.35485044358256
25340,50.68000000001597,-223057.2188211116,-186940.8078522411,299.4076235812655
25350,50.700000000016,-223324.73981720535,-186999.93381762446,301.1352332533594
25360,50.72000000001602,-223570.46540314285,-186995.99780043168,303.20494575489107
25370,50.740000000016046,-223527.37555939285,-187020.31275556935,302.64615516325875
25380,50.76000000001607,-223336.80524689285,-187105.21028093388,300.36250713468866
25390,50.780000000016095,-223321.46930939285,-187151.90615813085,299.8482589653216
25400,50.80000000001612,-223298.16852814285,-187153.4126776891,299.64260467179645
25410,50.820000000016144,-223262.3242898616,-187110.9876663573,299.69715974987685
25420,50.84000000001617,-223323.5303445491,-187059.90784264542,300.6280176926075
25430,50.86000000001619,-223204.85993439285,-186969.7307289499,300.3918062321539
25440,50.88000000001622,-223541.93024689285,-187038.50514368524,302.6159983656289
25450,50.90000000001624,-223207.02218492876,-186842.43850712985,301.4649930436416
25460,50.920000000016266,-223395.28585680376,-186870.96393498595,302.7892344827471
25470,50.94000000001629,-223199.298063835,-187034.42677944573,299.8093630542154
25480,50.960000000016315,-223222.18399104197,-186941.66884579894,300.7680589110608
25490,50.98000000001634,-223268.66397151072,-186966.07129889098,300.9510831880884
25500,51.000000000016364,-223177.80009757145,-186953.20812902797,300.3044517865
25510,51.02000000001639,-223080.1345702277,-187051.99763336073,298.6758255582311
25520,51.04000000001641,-223238.4128905402,-187031.262102613,300.159863154887
25530,51.06000000001644,-223409.07719718083,-187061.5459445445,301.32362722247444
25540,51.08000000001646,-223392.01787100895,-186982.59274172515,301.8367318755703
25550,51.100000000016486,-223507.01005850895,-186971.30337728828,302.88361495041846
25560,51.12000000001651,-223494.8113280402,-186959.99256308342,302.87625406124437
25570,51.140000000016535,-222893.54057608708,-187040.89997377954,297.2209484243168
25580,51.16000000001656,-223325.05791007145,-186936.18807595782,301.6663270121353
25590,51.180000000016584,-223656.11186514958,-186952.30785380257,304.277153809716
25600,51.20000000001661,-223654.66704093083,-186915.52807460725,304.5700831073698
25610,51.22000000001663,-223438.8259764777,-187037.825500392,301.76689089951884
25620,51.24000000001666,-223401.70537100895,-187030.82203321857,301.5172176744068
25630,51.26000000001668,-223290.2117186652,-187059.70938862796,300.35344910494575
25640,51.280000000016706,-222902.1833983527,-186931.85273025814,298.1966074660413
25650,51.30000000001673,-223232.75875355932,-186885.4613889612,301.3216882739512
25660,51.320000000016755,-223258.90279652807,-186896.91154475044,301.4435016469739
25670,51.34000000001678,-223230.08346059057,-186845.50346289598,301.630763962172
25680,51.360000000016804,-223197.80985664262,-186887.86990907497,301.01199262158246
25690,51.38000000001683,-223333.02225898637,-186813.6974905732,302.7478077245113
25700,51.40000000001685,-223336.19901679887,-186919.57640116906,301.8963995508682
25710,51.42000000001688,-223821.47050117387,-187008.0419565509,305.18594901150533
25720,51.4400000000169,-223528.12870429887,-187149.23055842926,301.58366100518333
25730,51.460000000016926,-223571.98978828324,-187198.2361653212,301.5410125432544
25740,51.48000000001695,-223276.85868476762,-186931.3436598225,301.3069125510707
25750,51.500000000016975,-223649.91003018233,-187011.85527122498,303.73208781666375
25760,51.520000000017,-223459.72741299483,-186943.9119804484,302.7187150798097
25770,51.540000000017024,-223574.13415127608,-186992.95397957612,303.2605934307023
25780,51.56000000001705,-223795.24865454296,-186917.93633414584,305.7155500703266
25790,51.58000000001707,-223249.5196506367,-186815.35479102586,302.04182600498547
25800,51.6000000000171,-223122.08459204296,-186860.9212689557,300.60763092477447
25810,51.62000000001712,-223273.27013891796,-187025.8151706924,300.4939876849772
25820,51.640000000017146,-223544.46935766796,-187063.13104728376,302.4328972773871
25830,51.66000000001717,-223452.3399631367,-186952.691077539,302.5846932522366
25840,51.680000000017195,-223040.22643774608,-186865.37656448383,299.8920862678737
25850,51.70000000001722,-223037.5264865742,-186844.34242233902,300.0440780190536
25860,51.720000000017244,-223258.1954318867,-186939.02306043636,301.08853007423784
25870,51.74000000001727,-222927.41076391796,-186851.74153731856,299.0698716312041
25880,51.76000000001729,-223131.24005636002,-186839.73647797795,300.85915380573016
25890,51.78000000001732,-222930.40656026627,-186851.58485091757,299.0960059381031
25900,51.80000000001734,-223246.72101339127,-186910.81892102264,301.2272206541972
25910,51.820000000017366,-223355.90802511002,-186966.0886311427,301.6741989310668
25920,51.84000000001739,-223251.39240011002,-186932.97470181424,301.08227377994604
25930,51.860000000017415,-223128.07208761002,-186876.3054399324,300.5297318152426
25940,51.88000000001744,-223176.78302511002,-187037.6657737511,299.5958602830264
25950,51.900000000017464,-223326.68976339127,-186987.10375753354,301.25776055984295
25960,51.92000000001749,-223534.42023214127,-187016.60786688037,302.73526979447973
25970,51.94000000001751,-223396.27618917252,-187092.62703127868,300.9598415263835
25980,51.96000000001754,-223454.06915792252,-187178.84488684835,300.72419718673467
25990,51.98000000001756,-223160.63116964127,-187212.7709331853,298.0103259846518
26000,52.000000000017586,-223530.67909597314,-187049.3324853204,302.43296608720556
26010,52.02000000001761,-223190.3690373794,-187118.2191136086,299.04069635967784
26020,52.040000000017635,-223579.03261159814,-187324.03335739474,300.5565303539647
26030,52.06000000001766,-223474.79530691064,-187225.92027763725,300.50576009237494
26040,52.080000000017684,-223454.52968191064,-187293.31084342476,299.7790840171001
26050,52.10000000001771,-223799.9901311294,-187325.24829493783,302.3782120357186
26060,52.12000000001773,-223389.99061941064,-187262.25725874933,299.50148701698345
26070,52.14000000001776,-223913.63710378564,-187155.98579360484,304.72355175867045
26080,52.16000000001778,-223585.9286076919,-187107.48860765723,302.40887007781566
26090,52.180000000017806,-223774.28554128564,-186990.32095371129,304.9416907055284
26100,52.20000000001783,-222975.8954045669,-186902.6540919764,299.04974405085585
26110,52.220000000017855,-223445.0067326919,-186748.26855405862,304.21857755242223
26120,52.24000000001788,-223046.9950139419,-186839.12198783515,300.1658505609218
26130,52.260000000017904,-223009.9064627441,-186847.5459617225,299.7885484809708
26140,52.28000000001793,-223165.8029471191,-186816.49850978306,301.3383270501391
26150,52.30000000001795,-223057.0519705566,-186928.4937126434,299.5083254740523
26160,52.32000000001798,-223304.91281040036,-187005.24497838982,300.9268360507716
26170,52.340000000018,-223263.5920096191,-187166.9383389393,299.2438341697217
26180,52.360000000018026,-223963.39766646398,-187126.49002211192,305.3805924233265
26190,52.38000000001805,-223448.61934615148,-187068.37050434656,301.59485837084947
26200,52.400000000018075,-223331.89444727683,-186974.47540801368,301.4055976790341
26210,52.4200000000181,-223149.35050196433,-186962.82223042357,299.9889010227733
26220,52.440000000018124,-223509.46231837058,-186961.11392814363,302.98841561997665
26230,52.46000000001815,-223386.15421290183,-187033.19714271603,301.36860763705306
26240,52.48000000001817,-223557.38956446433,-186869.89612658293,304.1419379920427
26250,52.5000000000182,-223696.80558008933,-187112.00782854314,303.2905834257162
26260,52.52000000001822,-223261.03214258933,-187154.42132584238,299.32637962098994
26270,52.540000000018246,-223683.02677149558,-187219.35620027105,302.28643045928584
26280,52.56000000001827,-222931.24015040183,-187173.63054445246,296.43313468472115
26290,52.580000000018295,-223662.55997462058,-187154.68147293292,302.6529173567469
26300,52.60000000001832,-223586.32950587058,-187152.32344511757,302.0405095511249
26310,52.620000000018344,-223699.3600234487,-187098.48654883477,303.42385231683636
26320,52.64000000001837,-223691.18497462058,-187099.2277272615,303.3499361567843
26330,52.66000000001839,-223104.8971328237,-187047.40214261942,298.91920591488605
26340,52.68000000001842,-223640.20792383933,-187154.20857361762,302.4715376301722
26350,52.70000000001844,-223442.24454493308,-187190.19372970308,300.532087584525
26360,52.720000000018466,-223846.41202540183,-187166.90460963134,304.0757332989973
26370,52.74000000001849,-223401.6119765737,-187093.0985076218,301.0001670120889
26380,52.760000000018515,-223530.90714258933,-187098.8522019242,302.02433462639783
26390,52.78000000001854,-223933.03653712058,-187024.08648729147,305.9778291044451
26400,52.800000000018564,-223605.49015040183,-187165.35912454082,302.091285948843
26410,52.82000000001859,-223586.93643946433,-187152.1920533178,302.0466303213115
26420,52.84000000001861,-223404.79996485496,-187162.235851728,300.453442147282
26430,52.86000000001864,-223713.62442774558,-187172.93930540467,302.92488658248175
26440,52.88000000001866,-223715.71378321433,-187174.4954919964,302.92930659050995
26450,52.900000000018686,-223373.87772044085,-187210.38022350543,299.7979742582129
26460,52.92000000001871,-223561.5813337221,-187333.59944868798,300.33255443605407
26470,52.940000000018735,-223602.3850446596,-187320.3522583287,300.7806402639522
26480,52.96000000001876,-223599.04697553534,-187282.2487574732,301.06884817327074
26490,52.980000000018784,-223736.84092084784,-187310.1823607643,301.9795982463829
26500,53.00000000001881,-223634.3326200666,-187379.8396419303,300.55233328924913
26510,53.02000000001883,-224062.27353803534,-187494.56722671108,303.1488941669235
26520,53.04000000001886,-223844.7554716291,-187352.26489215263,302.52535038379716
26530,53.06000000001888,-223668.7115263166,-187320.56381876674,301.3287376776872
26540,53.080000000018906,-224027.23642866034,-187410.78427237167,303.55300069934816
26550,53.10000000001893,-223552.11435834784,-187431.30829000863,299.44405926942017
26560,53.120000000018955,-223921.2046903791,-187464.800656471,302.2261903465168
26570,53.14000000001898,-224033.2759794416,-187526.253977695,302.6458169111301
26580,53.160000000019004,-223650.75986616034,-187474.76735043386,299.90155885542146
26590,53.18000000001903,-223666.9781278791,-187371.05218233436,300.89581554501297
26600,53.20000000001905,-223836.81490325741,-187459.95103396336,301.5667967072407
26610,53.22000000001908,-223619.33443450741,-187469.64511815715,299.68350345604637
26620,53.2400000000191,-223436.38375091366,-187452.6805597411,298.30746663639246
26630,53.260000000019126,-223676.64546966366,-187361.22482181014,301.05742801796134
26640,53.28000000001915,-223678.34224700741,-187285.84613279096,301.696389132897
26650,53.300000000019175,-223823.67330169491,-187239.65415218053,303.2841287593247
26660,53.3200000000192,-224046.69185638241,-187253.85420046642,305.01524907511094
26670,53.340000000019224,-224189.32564544491,-187087.9389789747,307.57314238538515
26680,53.36000000001925,-223939.25777435116,-187076.75225466228,305.5928006360953
26690,53.38000000001927,-223897.28267669491,-186978.95366413472,306.0555813746081
26700,53.4000000000193,-223426.66255950741,-187048.64504653343,301.57636049565156
26710,53.42000000001932,-223505.75753021054,-187048.0517683715,302.23698176393344
26720,53.440000000019346,-222951.21529388241,-186939.84595281072,298.53682099283947
26730,53.46000000001937,-223301.19869231991,-186952.12797604862,301.3363894858381
26740,53.480000000019395,-223458.16280364804,-187011.97104080254,302.1415298908348
26750,53.50000000001942,-223288.23775481991,-187003.82988776732,300.8003298525801
26760,53.520000000019444,-223789.77144622616,-186919.59734104807,305.6563737569
26770,53.54000000001947,-223565.07295989804,-187064.15189823927,302.5952396825435
26780,53.56000000001949,-223546.85054778866,-187282.53418220155,300.63376987204543
26790,53.58000000001952,-223644.80562591366,-187321.99789985258,301.1186674233177
26800,53.60000000001954,-223545.07613372616,-187329.79327867005,300.22727857155076
26810,53.620000000019566,-223418.25093841366,-187146.89136164635,300.69215859521233
26820,53.64000000001959,-223432.89742278866,-187102.93371486999,301.17799102344554
26830,53.660000000019615,-223223.63033294491,-187004.42478237045,300.2597979972544
26840,53.68000000001964,-222849.21187591366,-186964.4297737906,297.4874037508553
26850,53.700000000019664,-223351.78951263241,-186929.4342222017,301.9439238339533
26860,53.72000000001969,-223481.19185638241,-186993.18835930782,302.4881521505642
26870,53.74000000001971,-223579.06392669491,-187036.25454713556,302.94249682637326
26880,53.76000000001974,-223701.1307120187,-187129.41668523417,303.1821184140111
26890,53.78000000001976,-223504.59604404995,-187127.9925904806,301.5646378423041
26900,53.800000000019786,-223877.5828604562,-187110.71701188094,304.79994093935227
26910,53.82000000001981,-223517.4031729562,-187016.10605636588,302.59835720475485
26920,53.840000000019835,-223444.3123526437,-186933.8169163384,302.6746119314268
26930,53.86000000001986,-222929.60786305298,-186873.44072944229,298.90819788899205
26940,53.88000000001988,-223198.21577320923,-186836.76795895165,301.4389965111624
26950,53.90000000001991,-223277.41816578736,-186970.97451743134,300.98300805168185
26960,53.92000000001993,-223387.57221852173,-186846.53188937646,302.9278312722313
26970,53.94000000001996,-223282.71479664673,-186985.90766032715,300.9031206794032
26980,53.96000000001998,-223724.50678883423,-187058.47696159617,303.96400312853325
26990,53.980000000020006,-223610.13813649048,-187152.70841108973,302.23469340216667
27000,54.00000000002003,-223700.78315602173,-187189.76800862874,302.6789203734215
27010,54.020000000020055,-223681.02290211548,-187214.66824960348,302.30868168464906
27020,54.04000000002008,-223731.25678883423,-187141.68129843427,303.3301912216716
27030,54.0600000000201,-223778.89473113068,-187123.60226783785,303.8749896153927
27040,54.08000000002013,-223466.31318816193,-187019.50101272436,302.1466731554852
27050,54.10000000002015,-223612.23799284943,-186862.3921833397,304.65884360124033
27060,54.12000000002018,-223421.66328581818,-186940.1105916943,302.4346745338838
27070,54.1400000000202,-223414.86592253693,-186925.37985214993,302.5004427890952
27080,54.160000000020226,-223392.29121550568,-187009.04386836756,301.61971619398383
27090,54.18000000002025,-222963.11348113068,-187019.89525007433,297.97184342871475
27100,54.200000000020275,-223620.88740691193,-186986.72228796268,303.69984242349847
27110,54.2200000000203,-223648.21650847443,-186969.99473250075,304.0650752533604
27120,54.24000000002032,-223196.28242644318,-186891.899852379,300.9659215987597
27130,54.26000000002035,-223426.54170378693,-186929.6105222258,302.5621632918846
27140,54.28000000002037,-223205.82051238068,-186940.12171775242,300.645230307423
27150,54.3000000000204,-223485.9629823335,-186927.35848454246,303.0734394833833
27160,54.32000000002042,-223352.715912021,-186946.9512117525,301.80638665788797
27170,54.340000000020446,-223265.09237686475,-186942.35724186664,301.11806563822665
27180,54.36000000002047,-223226.088958896,-186877.07787248236,301.3358951500639
27190,54.380000000020495,-223610.80233780225,-186911.46418733685,304.24013150440004
27200,54.40000000002052,-223479.5782167085,-186949.97127224295,302.8330476975456
27210,54.42000000002054,-223342.047943271,-186884.73990627594,302.2336845966019
27220,54.44000000002057,-223122.6426698335,-186788.9658244159,301.2087731982175
27230,54.46000000002059,-223083.4219667085,-186903.98114328692,299.9301455722262
27240,54.48000000002062,-223499.37167373975,-186983.27064057835,302.7210827292834
27250,54.50000000002064,-223120.858490146,-187062.55220614217,298.9259315983643
27260,54.520000000020666,-223266.3418885835,-187009.87644042494,300.56868520645554
27270,54.54000000002069,-223337.32284561475,-187048.54695279512,300.83654109781645
27280,54.560000000020715,-223489.54890345864,-187138.43703695585,301.35331076687874
27290,54.58000000002074,-223613.71540736489,-187165.2596448916,302.1602986092695
27300,54.60000000002076,-223747.02693080239,-187114.91508395935,303.6828206512515
27310,54.62000000002079,-223879.12312220864,-187194.41101458273,304.1188805657965
27320,54.64000000002081,-224136.93513392739,-187144.5258566501,306.6697120542132
27330,54.66000000002084,-223937.84058722388,-187297.59323526127,303.75026456910325
27340,54.68000000002086,-223648.21900519263,-187250.11046211407,301.7429165685708
27350,54.700000000020886,-223551.77027472388,-187231.07637005346,301.10114369318285
27360,54.72000000002091,-223942.78687628638,-187249.66324969684,304.1886126581071
27370,54.740000000020935,-223886.55005988013,-187332.02032963926,303.0396593696867
27380,54.76000000002096,-223562.56568488013,-187327.6967072459,300.3896489250541
27390,54.78000000002098,-223390.39039191138,-187398.35908419592,298.376507316685
27400,54.80000000002101,-223483.16570911277,-187371.5599968303,299.36778766132977
27410,54.82000000002103,-223933.0009141909,-187427.44432058185,302.63366857312354
27420,54.84000000002106,-223835.73358020652,-187374.78980680893,302.2638251107628
27430,54.86000000002108,-223922.24100947264,-187503.8194658584,301.91131279219985
27440,54.880000000021106,-224113.00175166014,-187398.4045020857,304.3666305246423
27450,54.90000000002113,-224114.8684508789,-187263.70219684695,305.49879731482315
27460,54.920000000021155,-224096.0998961914,-187278.84916241537,305.2176352322702
27470,54.94000000002118,-224171.4387633789,-187274.62000807654,305.8772598073365
27480,54.9600000000212,-223749.3979918945,-187231.36436820903,302.73710404260464
27490,54.98000000002123,-223686.6692321289,-187254.8868652789,302.02207497002394
27500,55.00000000002125,-223544.09821980272,-187374.8603142745,299.8455626549846
27510,55.02000000002128,-223457.40095417772,-187420.97145263024,298.7445715110481
27520,55.0400000000213,-223913.91609089647,-187451.98319702176,302.27202499008484
27530,55.060000000021326,-223233.56037800584,-187372.7774795125,297.2884486405921
27540,55.08000000002135,-223839.22956745897,-187409.2009483158,302.0075362764171
27550,55.100000000021375,-223797.50446980272,-187412.7072281778,301.63256492985323
27560,55.1200000000214,-223627.46833699022,-187452.1754449145,299.8957589254436
27570,55.14000000002142,-223555.29060261522,-187507.3600330653,298.83991618530774
27580,55.16000000002145,-223976.52253620897,-187592.76015936479,301.6239858269908
27590,55.18000000002147,-223945.93611042772,-187462.23241009866,302.45250652878383
27600,55.2000000000215,-223764.70615998842,-187347.365932337,301.9023486057238
27610,55.22000000002152,-223722.84898225404,-187334.33776815087,301.6633540266636
27620,55.240000000021546,-223238.15269319154,-187350.6097340035,297.51029145289147
27630,55.26000000002157,-223387.20371858217,-187337.41118508126,298.8553519992994
27640,55.280000000021595,-223525.64463655092,-187387.44052554807,299.5882902843285
27650,55.30000000002162,-223842.67930451967,-187316.82993471285,302.80189713554853
27660,55.32000000002164,-223915.04405061342,-187500.95719055552,301.8753779562689
27670,55.34000000002167,-223792.07237092592,-187567.2145466446,300.3066557495338
27680,55.36000000002169,-223862.14610139467,-187576.32294023584,300.812062741692
27690,55.38000000002172,-224040.19102326967,-187665.37548935367,301.5498158608225
27700,55.40000000002174,-224191.10899201967,-187564.6117469224,303.6362752022172
27710,55.420000000021766,-223792.48545686342,-187506.02995954896,300.8173048535348
27720,55.44000000002179,-223357.09434358217,-187463.5190415422,297.5603000054987
27730,55.460000000021815,-223445.74473420717,-187525.61964551712,297.7803996309665
27740,55.48000000002184,-223669.83018342592,-187454.65967131825,300.2263472404933
27750,55.50000000002186,-223718.89866888663,-187517.16641465924,300.1149431239416
27760,55.52000000002189,-223501.22142279288,-187425.247922597,299.0723940810268
27770,55.54000000002191,-224064.53489935538,-187432.12507802213,303.6852908810337
27780,55.56000000002194,-223771.50462591788,-187462.71848980268,301.0024274423254
27790,55.58000000002196,-223892.80589544913,-187579.75174324051,301.03780960023244
27800,55.600000000021986,-223397.60814154288,-187564.15389869385,297.0618921355953
27810,55.62000000002201,-223413.80540716788,-187485.458418113,297.848559771565
27820,55.640000000022034,-223414.09446966788,-187581.38460343704,297.05572120032457
27830,55.66000000002206,-223364.74974310538,-187470.04253182758,297.56968361383394
27840,55.68000000002208,-223292.08909857413,-187543.26717975806,296.3602841314471
27850,55.70000000002211,-223456.56273138663,-187451.01236262056,298.48858129728353
27860,55.72000000002213,-223739.01927435538,-187555.57273147325,299.96335327233373
27870,55.74000000002216,-223703.76097357413,-187476.12752069946,300.329665908594
27880,55.76000000002218,-223658.88646185538,-187364.73318587244,300.8811199878784
27890,55.780000000022206,-223289.46507513663,-187282.31354910886,298.50185500521417
27900,55.80000000002223,-223616.92747748038,-187286.94002894498,301.1781878348518
27910,55.820000000022254,-223665.20286810538,-187340.6552373104,301.1330913576915
27920,55.84000000002228,-223501.06468451163,-187335.04114884546,299.8189152995057
27930,55.8600000000223,-223567.860120147,-187338.65335144917,300.34270880901295
27940,55.88000000002233,-223934.76099905325,-187222.29270920868,304.3489812965956
27950,55.90000000002235,-223850.33033499075,-187299.27712016273,303.0108388088895
27960,55.92000000002238,-223431.26295217825,-187129.3038642035,300.9458307261796
27970,55.9400000000224,-223202.42994436575,-187057.86972426227,299.6409828822359
27980,55.960000000022426,-223303.81861624075,-186999.19036788447,300.96795825616823
27990,55.98000000002245,-223379.35963186575,-186984.76497420343,301.71378620777944
28000,56.000000000022474,-223108.287854522,-187144.0197314646,298.1463485351637
28010,56.0200000000225,-223345.799573272,-187267.52652858803,299.09145746888913
28020,56.04000000002252,-223435.79615530325,-187194.50692045898,300.44287331536503
28030,56.06000000002255,-223709.231213897,-187081.9733210993,303.64258102592055
28040,56.08000000002257,-223443.71412405325,-187221.22140665207,300.2870488447638
28050,56.1000000000226,-223406.79908499075,-187232.45281245327,299.88791138193704
28060,56.12000000002262,-223706.7400029595,-187347.7651200067,301.4184957342197
28070,56.140000000022646,-223644.405042022,-187343.8696679777,300.93402803612435
